90,Пазлы 3D,2c492ffb-0b05-49c2-abe0-b7101cde4047,https://www.detmir.ru/catalog/index/name/pazzl_3D/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
91,Музыкальные инструменты,8f01fe53-2712-4c06-8edf-dd5b57acde3c,https://www.detmir.ru/catalog/index/name/muzulkalnye_instrumenty/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
92,Микрофоны,3ca9bd22-cfd0-417b-8263-79468db15301,https://www.detmir.ru/catalog/index/name/microphones/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
93,Синтезаторы,ce090341-7092-4970-8f67-1147ea3538fe,https://www.detmir.ru/catalog/index/name/synthesizers/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
94,Ударные установки и барабаны,67a2af8b-3b18-46fc-a691-7819873cca59,https://www.detmir.ru/catalog/index/name/drums/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
95,Акустические гитары,2b7239ca-967e-42c1-abbb-08dec12720ae,https://www.detmir.ru/catalog/index/name/acoustic_guitar/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
96,Детские флейты,bb273dfe-46e6-4993-bf79-e9ea9e6b1785,https://www.detmir.ru/catalog/index/name/block_flutes/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
97,Саксофоны,d9de63f3-25d7-43cd-8f22-9f44e6e51ddb,https://www.detmir.ru/catalog/index/name/saxophone/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
98,Электрогитары,01519627-c5d3-483a-8070-92f10109e6ab,https://www.detmir.ru/catalog/index/name/electric_guitar/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
99,Наборы музыкальных инструментов,c0c68546-d4cc-43a2-bf4c-faf05bb46140,https://www.detmir.ru/catalog/index/name/musical_instrument_sets/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
100,Аккордеоны и гармошки,004bcf28-4727-445d-850d-1ac315305a23,https://www.detmir.ru/catalog/index/name/accordions_harmonicas/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
101,Мелодики,19046e3f-6851-428e-93c9-921177d8709c,https://www.detmir.ru/catalog/index/name/melodic/,3,8f01fe53-2712-4c06-8edf-dd5b57acde3c
102,Бытовая техника для детей,5c5ac365-0728-4a0e-9c38-82ca569b3b04,https://www.detmir.ru/catalog/index/name/appliances_childrens/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
103,Аппарат для сахарной ваты,aefbe166-2f56-4cc3-9209-49dbd7defddb,https://www.detmir.ru/catalog/index/name/cotton_candy/,3,5c5ac365-0728-4a0e-9c38-82ca569b3b04
104,Мороженицы,93c840bc-4897-4111-9689-de30f935c4b6,https://www.detmir.ru/catalog/index/name/ice_cream_freezer/,3,5c5ac365-0728-4a0e-9c38-82ca569b3b04
105,Попкорницы,0bbeea81-ed49-4049-a1fc-6924516a1780,https://www.detmir.ru/catalog/index/name/cooking_popcorn/,3,5c5ac365-0728-4a0e-9c38-82ca569b3b04
